antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhang
Snack,Tea,0.11499272197962154,0.08078602620087336,0.012372634643377001,0.10759493670886076,1.331850838179952,0.0030828295926215495,1.030041190498312,0.2815402476780186
Snack,Confectionery,0.11499272197962154,0.027656477438136828,0.01601164483260553,0.13924050632911392,5.034643570952698,0.012831351211626187,1.1296343865056941,0.9055023923444975
Snack,Tonic Food Drink,0.11499272197962154,0.1098981077147016,0.012372634643377001,0.10759493670886076,0.9790426691256602,-0.00026484790314618145,0.9974191417097669,-0.023616096731532234
Snack,Instant Noodles,0.11499272197962154,0.1804949053857351,0.04002911208151383,0.34810126582278483,1.9285933033891385,0.0192735116077539,1.2571049024179985,0.5440490430622009
Snack,Biscuits,0.11499272197962154,0.22489082969432314,0.048034934497816595,0.4177215189873418,1.8574413174388595,0.022174125843010876,1.3311657490032276,0.5216058612440191
Snack,Eggs,0.11499272197962154,0.2918486171761281,0.03275109170305677,0.2848101265822785,0.9758830771173332,-0.0008093751920147316,0.9901585706740863,-0.027165410325700533
Snack,Cooking Oils,0.11499272197962154,0.25254730713246,0.025473071324599708,0.22151898734177214,0.8771385838835588,-0.003568030951185356,0.960142483520905,-0.13664394677052913
Snack,Condensed/Evap Milk,0.11499272197962154,0.22780203784570596,0.025473071324599708,0.22151898734177214,0.9724188134427953,-0.0007225050797827828,0.9919290895965729,-0.03105363810217651
Snack,Cooking Sauces,0.11499272197962154,0.18777292576419213,0.026928675400291122,0.23417721518987344,1.2471298204297911,0.005336155552589261,1.060594030820311,0.2239064722617355
Snack,Frozen Food,0.11499272197962154,0.06186317321688501,0.017467248908296942,0.1518987341772152,2.4553983618763957,0.010353434229790515,1.106161333072628,0.669750548245614
Snack,Cultured Milk,0.11499272197962154,0.04002911208151383,0.010189228529839884,0.08860759493670886,2.213578826237054,0.005586171973159254,1.0533013909105613,0.6194783834586465
Snack,Coffee,0.11499272197962154,0.10480349344978165,0.012372634643377001,0.10759493670886076,1.0266350210970465,0.00032099565861317195,1.0031280002477623,0.029315015479876187
Snack,Seasoning Powder,0.11499272197962154,0.056768558951965066,0.011644832605531296,0.10126582278481013,1.7838364167478094,0.005116861488784222,1.0495110400393628,0.4965049342105264
Snack,Sugar,0.11499272197962154,0.34934497816593885,0.033478893740902474,0.2911392405063291,0.8333860759493671,-0.006693236208310291,0.9178883343730507,-0.18427346438779674
Snack,Liquid Milk,0.11499272197962154,0.03275109170305677,0.011644832605531296,0.10126582278481013,3.0919831223628695,0.0078786954227926,1.076234700781106,0.7644942434210527
Snack,Flour,0.11499272197962154,0.16448326055312956,0.023289665211062592,0.20253164556962025,1.2313207124453904,0.004375287359974913,1.0477114669254408,0.2122738486842105
Snack,Rice,0.11499272197962154,0.29985443959243085,0.023289665211062592,0.20253164556962025,0.6754332063414035,-0.011191412995345033,0.8779603059079042,-0.3518987341772152
Bouilon,Tea,0.050946142649199416,0.08078602620087336,0.010189228529839884,0.2,2.4756756756756757,0.006073492114948228,1.1490174672489082,0.6280674846625767
Bouilon,Instant Noodles,0.050946142649199416,0.1804949053857351,0.019650655021834062,0.38571428571428573,2.1369815668202765,0.01045513582459865,1.3340780609999663,0.5606112247216541
Bouilon,Biscuits,0.050946142649199416,0.22489082969432314,0.013828238719068414,0.27142857142857146,1.2069348127600557,0.002370918428964615,1.0638753317921055,0.18065870196964812
Bouilon,Eggs,0.050946142649199416,0.2918486171761281,0.018922852983988356,0.37142857142857144,1.272675454221589,0.0040542917013617445,1.1266044726743416,0.22575507314771132
Bouilon,Cooking Oils,0.050946142649199416,0.25254730713246,0.020378457059679767,0.4,1.5838616714697407,0.007512145924838284,1.2457544881125666,0.38842024539877296
Bouilon,Condensed/Evap Milk,0.050946142649199416,0.22780203784570596,0.024017467248908297,0.4714285714285715,2.0694659972615246,0.012411832133042637,1.4609150635351509,0.544525004647704
Bouilon,Cooking Sauces,0.050946142649199416,0.18777292576419213,0.019650655021834062,0.38571428571428573,2.054152823920266,0.010084348760193998,1.3222301208489897,0.540729379686435
Bouilon,Seasoning Powder,0.050946142649199416,0.056768558951965066,0.013828238719068414,0.27142857142857146,4.781318681318681,0.010936099616712115,1.2946313896737736,0.8333064255731353
Bouilon,Sugar,0.050946142649199416,0.34934497816593885,0.024017467248908297,0.4714285714285715,1.3494642857142858,0.006219688157484922,1.2309689602266023,0.27286670384829903
Bouilon,Flour,0.050946142649199416,0.16448326055312956,0.017467248908296942,0.34285714285714286,2.084450063211125,0.009087461252751769,1.2714385165495854,0.548185071574642
Bouilon,Rice,0.050946142649199416,0.29985443959243085,0.021106259097525473,0.4142857142857143,1.381622746185853,0.005829832044053742,1.1953704689885327,0.29104082927861225
Tea,Snack,0.08078602620087336,0.11499272197962154,0.012372634643377001,0.15315315315315317,1.331850838179952,0.0030828295926215495,1.045061785747468,0.2710632946765405
Tea,Bouilon,0.08078602620087336,0.050946142649199416,0.010189228529839884,0.12612612612612614,2.4756756756756757,0.006073492114948228,1.0860307027416378,0.6484560570071259
Tea,Instant Noodles,0.08078602620087336,0.1804949053857351,0.01601164483260553,0.19819819819819823,1.0980819529206627,0.0014301786769893785,1.0220793876649823,0.09717123731375513
Tea,Biscuits,0.08078602620087336,0.22489082969432314,0.022561863173216887,0.2792792792792793,1.2418437855331061,0.004393826713195149,1.0754639737991267,0.21186116006436298
Tea,Eggs,0.08078602620087336,0.2918486171761281,0.026928675400291122,0.33333333333333337,1.1421446384039902,0.0033513853664117813,1.0622270742358078,0.13539192399049899
Tea,Cooking Oils,0.08078602620087336,0.25254730713246,0.03784570596797671,0.4684684684684685,1.854973128748345,0.01744341259701379,1.406224557767745,0.5014160423899142
Tea,Condensed/Evap Milk,0.08078602620087336,0.22780203784570596,0.03129548762736536,0.3873873873873874,1.7005439944737073,0.012892266229349813,1.2604996146930387,0.44815776390653494
Tea,Cooking Sauces,0.08078602620087336,0.18777292576419213,0.026928675400291122,0.33333333333333337,1.7751937984496127,0.011759246899690448,1.2183406113537119,0.47505938242280293
Tea,Coffee,0.08078602620087336,0.10480349344978165,0.01455604075691412,0.1801801801801802,1.7192192192192193,0.006089382989136999,1.0919429915063104,0.4551068883610452
Tea,Seasoning Powder,0.08078602620087336,0.056768558951965066,0.012372634643377001,0.15315315315315317,2.697851697851698,0.007786528352497728,1.1138158505992752,0.6846444040799219
Tea,Sugar,0.08078602620087336,0.34934497816593885,0.04439592430858806,0.5495495495495496,1.5730855855855856,0.016173731749330993,1.4444541484716158,0.3963241306802695
Tea,Flour,0.08078602620087336,0.16448326055312956,0.017467248908296942,0.21621621621621623,1.3145180578808897,0.004179299911646738,1.0660041158460072,0.2602929532858273
Tea,Rice,0.08078602620087336,0.29985443959243085,0.03129548762736536,0.3873873873873874,1.291918131723957,0.007071439014003041,1.1428846647829438,0.24581561067226435
Confectionery,Snack,0.027656477438136828,0.11499272197962154,0.01601164483260553,0.5789473684210527,5.034643570952698,0.012831351211626187,2.1018922852983986,0.8241698421339139
Confectionery,Instant Noodles,0.027656477438136828,0.1804949053857351,0.013100436681222707,0.47368421052631576,2.6243633276740237,0.008108583402723482,1.5570596797671032,0.6365602129075182
Confectionery,Biscuits,0.027656477438136828,0.22489082969432314,0.015283842794759825,0.5526315789473684,2.4573326520183953,0.009064154637274904,1.7325969689185714,0.6099230111206159
Confectionery,Condensed/Evap Milk,0.027656477438136828,0.22780203784570596,0.011644832605531296,0.4210526315789474,1.848326887506306,0.005344630685489938,1.3337964800846898,0.4720247005988024
Confectionery,Sugar,0.027656477438136828,0.34934497816593885,0.011644832605531296,0.4210526315789474,1.205263157894737,0.001983181098758606,1.1238586740770147,0.17514970059880247
Confectionery,Flour,0.027656477438136828,0.16448326055312956,0.010189228529839884,0.3684210526315789,2.239869585468095,0.005640200945401075,1.3229015041242116,0.56928999144568
Margarine,Condensed/Evap Milk,0.020378457059679767,0.22780203784570596,0.010189228529839884,0.5,2.194888178913738,0.00554697448349362,1.5443959243085879,0.5557206537890045
Margarine,Cooking Sauces,0.020378457059679767,0.18777292576419213,0.011644832605531296,0.5714285714285715,3.0431893687707645,0.00781831010087527,1.8951965065502183,0.6853640416047548
Margarine,Sugar,0.020378457059679767,0.34934497816593885,0.013100436681222707,0.6428571428571428,1.8401785714285714,0.0059813250446533565,1.8218340611353712,0.46607231302625063
Margarine,Rice,0.020378457059679767,0.29985443959243085,0.011644832605531296,0.5714285714285715,1.9056865464632455,0.005534261784142603,1.6336729742843281,0.4851411589895988
Milk Powder-Kids,Instant Noodles,0.04294032023289665,0.1804949053857351,0.010917030567685589,0.2542372881355932,1.4085565882996172,0.0031665215300157416,1.0988818314145823,0.30306717363751573
Milk Powder-Kids,Biscuits,0.04294032023289665,0.22489082969432314,0.013828238719068414,0.3220338983050848,1.4319565575119302,0.004171354474552354,1.1432860262008735,0.3151891134680808
Milk Powder-Kids,Condensed/Evap Milk,0.04294032023289665,0.22780203784570596,0.010189228529839884,0.23728813559322035,1.041641847620079,0.00040733607503882704,1.012437328157852,0.04177077675176538
Milk Powder-Kids,Sugar,0.04294032023289665,0.34934497816593885,0.01601164483260553,0.3728813559322034,1.0673728813559322,0.001010659598405829,1.037530980762422,0.06595229865191851
Milk Powder-Kids,Rice,0.04294032023289665,0.29985443959243085,0.013828238719068414,0.3220338983050848,1.0739674181339478,0.0009523930597136691,1.0327147016011646,0.07196317790674414
Tonic Food Drink,Snack,0.1098981077147016,0.11499272197962154,0.012372634643377001,0.11258278145695365,0.9790426691256602,-0.00026484790314618145,0.9972843207543071,-0.02348410126344467
Tonic Food Drink,Instant Noodles,0.1098981077147016,0.1804949053857351,0.02911208151382824,0.26490066225165565,1.467635120700705,0.00927603295979185,1.1148222458266126,0.3579721995094031
Tonic Food Drink,Biscuits,0.1098981077147016,0.22489082969432314,0.033478893740902474,0.304635761589404,1.3545939690091944,0.008763817115107136,1.114680806820545,0.29409150698567316
Tonic Food Drink,Eggs,0.1098981077147016,0.2918486171761281,0.03566229985443959,0.32450331125827814,1.1118891512939506,0.003588689087630756,1.0483417530039671,0.11305421596275471
Tonic Food Drink,Cooking Oils,0.1098981077147016,0.25254730713246,0.036390101892285295,0.3311258278145695,1.311143767772964,0.00863563072998438,1.1174787784455302,0.26660670482420273
Tonic Food Drink,Condensed/Evap Milk,0.1098981077147016,0.22780203784570596,0.04730713245997089,0.43046357615894043,1.889638829528384,0.022272119567174967,1.3558359568057954,0.5289263475690297
Tonic Food Drink,Cooking Sauces,0.1098981077147016,0.18777292576419213,0.02911208151382824,0.26490066225165565,1.4107500385030032,0.008476192292290383,1.1049215154018648,0.32710547833197057
Tonic Food Drink,Frozen Food,0.1098981077147016,0.06186317321688501,0.013828238719068414,0.12582781456953643,2.0339696143358004,0.007029593045305942,1.0731716730625025,0.5711150320609373
Tonic Food Drink,Coffee,0.1098981077147016,0.10480349344978165,0.015283842794759825,0.1390728476821192,1.3269867549668874,0.0037661371827386967,1.0398051729929458,0.2768368181287233
Tonic Food Drink,Sugar,0.1098981077147016,0.34934497816593885,0.04294032023289665,0.39072847682119205,1.1184602649006623,0.004547968192826227,1.0679229162711221,0.11899053452887462
Tonic Food Drink,Flour,0.1098981077147016,0.16448326055312956,0.026200873362445413,0.23841059602649006,1.4494520307097227,0.008124474276912253,1.0970698057084995,0.34836921958753514
Tonic Food Drink,Rice,0.1098981077147016,0.29985443959243085,0.04148471615720524,0.37748344370860926,1.258888960329197,0.008531280656144793,1.124701910867478,0.23103957768501399
Cake,Eggs,0.024017467248908297,0.2918486171761281,0.010917030567685589,0.45454545454545453,1.5574699614599863,0.003907565963018757,1.2982775351770985,0.36674123788217744
Cake,Sugar,0.024017467248908297,0.34934497816593885,0.010917030567685589,0.45454545454545453,1.3011363636363638,0.002526648996014569,1.1928675400291122,0.23713646532438482
CSD,Eggs,0.034934497816593885,0.2918486171761281,0.010917030567685589,0.3125,1.0707605985037407,0.0007214456881701973,1.030038375016541,0.06847662141779787
CSD,Cooking Sauces,0.034934497816593885,0.18777292576419213,0.010917030567685589,0.3125,1.6642441860465118,0.0043572777025609735,1.1814211988884478,0.4135746606334842
CSD,Sugar,0.034934497816593885,0.34934497816593885,0.011644832605531296,0.33333333333333337,0.9541666666666668,-0.0005593587714447321,0.9759825327510919,-0.04741379310344806
Instant Noodles,Snack,0.1804949053857351,0.11499272197962154,0.04002911208151383,0.2217741935483871,1.9285933033891385,0.0192735116077539,1.1372114246064966,0.5875343129339576
Instant Noodles,Bouilon,0.1804949053857351,0.050946142649199416,0.019650655021834062,0.10887096774193548,2.1369815668202765,0.01045513582459865,1.0650016136787264,0.6492336030524308
Instant Noodles,Tea,0.1804949053857351,0.08078602620087336,0.01601164483260553,0.08870967741935483,1.0980819529206627,0.0014301786769893785,1.0086949800981566,0.10899402551267559
Instant Noodles,Confectionery,0.1804949053857351,0.027656477438136828,0.013100436681222707,0.07258064516129031,2.6243633276740237,0.008108583402723482,1.0484399721536612,0.7552792579435562
Instant Noodles,Milk Powder-Kids,0.1804949053857351,0.04294032023289665,0.010917030567685589,0.06048387096774193,1.4085565882996172,0.0031665215300157416,1.0186729638722816,0.35393724097098866
Instant Noodles,Tonic Food Drink,0.1804949053857351,0.1098981077147016,0.02911208151382824,0.16129032258064516,1.467635120700705,0.00927603295979185,1.0612753331093943,0.38880994671403196
Instant Noodles,Biscuits,0.1804949053857351,0.22489082969432314,0.05822416302765648,0.3225806451612903,1.4343877231443782,0.017632513999860155,1.144208775213142,0.36953818827708695
Instant Noodles,Eggs,0.1804949053857351,0.2918486171761281,0.06695778748180495,0.3709677419354838,1.2710964524173436,0.014280598937642087,1.1257791214123092,0.2602517568924241
Instant Noodles,Cooking Oils,0.1804949053857351,0.25254730713246,0.06550218340611354,0.36290322580645157,1.4369712745189176,0.019918681099817988,1.173216885007278,0.3710676929149397
Instant Noodles,Condensed/Evap Milk,0.1804949053857351,0.22780203784570596,0.05604075691411936,0.31048387096774194,1.3629547562609503,0.014923649646481019,1.1199128340015492,0.32495213489884894
Instant Noodles,Cooking Sauces,0.1804949053857351,0.18777292576419213,0.05240174672489083,0.29032258064516125,1.5461365341335331,0.018509690255080306,1.144501786423184,0.43102427471876836
Instant Noodles,Canned Product,0.1804949053857351,0.0611353711790393,0.018922852983988356,0.10483870967741936,1.7148617511520738,0.007888229947305862,1.0488217475117037,0.5086760486405247
Instant Noodles,Cordials,0.1804949053857351,0.03275109170305677,0.010189228529839884,0.056451612903225805,1.7236559139784944,0.004277823331617118,1.0251185011010338,0.5123065211875159
Instant Noodles,Frozen Food,0.1804949053857351,0.06186317321688501,0.024017467248908297,0.13306451612903225,2.1509487666034155,0.012851479652265296,1.0821299211265698,0.652941493083589
Instant Noodles,Coconut Milk,0.1804949053857351,0.042212518195050945,0.010917030567685589,0.06048387096774193,1.432842046718576,0.0032978860899762477,1.0194476201185725,0.3686204854943753
Instant Noodles,Coffee,0.1804949053857351,0.10480349344978165,0.027656477438136828,0.1532258064516129,1.4620295698924732,0.008739980803823981,1.057184445830734,0.38562213704777043
Instant Noodles,Drinking Water,0.1804949053857351,0.025473071324599708,0.013100436681222707,0.07258064516129031,2.8493087557603687,0.008502677082605001,1.0507942535282577,0.7919873692520228
Instant Noodles,Seasoning Powder,0.1804949053857351,0.056768558951965066,0.021834061135371178,0.12096774193548386,2.1308933002481387,0.011587625458451718,1.073033932935379,0.647602131438721
Instant Noodles,Sugar,0.1804949053857351,0.34934497816593885,0.07787481804949054,0.43145161290322576,1.235030241935484,0.014819829268447715,1.1444145064882778,0.2322172606696436
Instant Noodles,Liquid Milk,0.1804949053857351,0.03275109170305677,0.010917030567685589,0.06048387096774193,1.8467741935483868,0.005005625369462824,1.0295181513203515,0.5595026642984013
Instant Noodles,Flour,0.1804949053857351,0.16448326055312956,0.04439592430858806,0.24596774193548385,1.4953968027405078,0.014707533757513727,1.1080649806568121,0.40424540663308367
Instant Noodles,Rice,0.1804949053857351,0.29985443959243085,0.06040756914119359,0.3346774193548387,1.1161329470717192,0.006285370437465167,1.05233999382471,0.1269661238203256
Ice Cream,Biscuits,0.03056768558951965,0.22489082969432314,0.010189228529839884,0.33333333333333337,1.4822006472491909,0.0033148363557776043,1.1626637554585155,0.3355855855855856
Biscuits,Snack,0.22489082969432314,0.11499272197962154,0.048034934497816595,0.21359223300970875,1.8574413174388595,0.022174125843010876,1.1253796251370245,0.5955612462654716
Biscuits,Bouilon,0.22489082969432314,0.050946142649199416,0.013828238719068414,0.06148867313915858,1.2069348127600557,0.002370918428964615,1.0112332480048185,0.2212008895478133
Biscuits,Tea,0.22489082969432314,0.08078602620087336,0.022561863173216887,0.10032362459546927,1.2418437855331061,0.004393826713195149,1.021716251452986,0.2512494320763291
Biscuits,Confectionery,0.22489082969432314,0.027656477438136828,0.015283842794759825,0.06796116504854369,2.4573326520183953,0.009064154637274904,1.0432435710819992,0.765124077800134
Biscuits,Milk Powder-Kids,0.22489082969432314,0.04294032023289665,0.013828238719068414,0.06148867313915858,1.4319565575119302,0.004171354474552354,1.0197635898208102,0.3891771682727947
Biscuits,Tonic Food Drink,0.22489082969432314,0.1098981077147016,0.033478893740902474,0.1488673139158576,1.3545939690091944,0.008763817115107136,1.0457851129891909,0.33772198407838333
Biscuits,Instant Noodles,0.22489082969432314,0.1804949053857351,0.05822416302765648,0.2588996763754045,1.4343877231443782,0.017632513999860155,1.105795083999161,0.3907042253521126
Biscuits,Ice Cream,0.22489082969432314,0.03056768558951965,0.010189228529839884,0.045307443365695796,1.4822006472491909,0.0033148363557776043,1.015439271704537,0.419718309859155
Biscuits,Eggs,0.22489082969432314,0.2918486171761281,0.06550218340611354,0.2912621359223301,0.9979904607413507,-0.00013189425576679015,0.9991724990528604,-0.0025910779508630136
Biscuits,Chocolate,0.22489082969432314,0.019650655021834062,0.012372634643377001,0.05501618122977346,2.799712333692916,0.00795338253147982,1.0374244780762099,0.8293289146644572
Biscuits,Cooking Oils,0.22489082969432314,0.25254730713246,0.05240174672489083,0.23300970873786406,0.9226378668755769,-0.004393826713195152,0.9745269286754003,-0.09761694616063561
Biscuits,Condensed/Evap Milk,0.22489082969432314,0.22780203784570596,0.053857350800582245,0.2394822006472492,1.0512733025217904,0.002626761503403831,1.0153581715135185,0.06292348686714896
Biscuits,Cooking Sauces,0.22489082969432314,0.18777292576419213,0.04512372634643377,0.20064724919093854,1.0685632573191843,0.002895317277194061,1.0161059349751604,0.08278055429350317
Biscuits,Canned Product,0.22489082969432314,0.0611353711790393,0.023289665211062592,0.10355987055016182,1.6939435968562184,0.009540880862938033,1.0473255245692306,0.5285211267605634
Biscuits,Frozen Food,0.22489082969432314,0.06186317321688501,0.026928675400291122,0.1197411003236246,1.9355796687607083,0.013016215048022223,1.0657510274852298,0.623601065854587
Biscuits,Peanut Butter,0.22489082969432314,0.019650655021834062,0.013100436681222707,0.058252427184466014,2.9644012944983813,0.008681184569325526,1.0409895106469185,0.8549295774647886
Biscuits,Cultured Milk,0.22489082969432314,0.04002911208151383,0.013100436681222707,0.058252427184466014,1.4552515445719327,0.004098256453284007,1.0193505304701451,0.4035993740219092
Biscuits,Coffee,0.22489082969432314,0.10480349344978165,0.03056768558951965,0.13592233009708737,1.2969255663430421,0.006998340992734692,1.0360139345468817,0.2953722334004024
Biscuits,Drinking Water,0.22489082969432314,0.025473071324599708,0.010189228529839884,0.045307443365695796,1.7786407766990293,0.004460568384787984,1.0207756642735548,0.5647887323943662
Biscuits,Seasoning Powder,0.22489082969432314,0.056768558951965066,0.021834061135371178,0.0970873786407767,1.7102315160567587,0.00906733281211266,1.0446541766445978,0.5357746478873239
Biscuits,Sugar,0.22489082969432314,0.34934497816593885,0.07132459970887918,0.31715210355987056,0.9078478964401294,-0.007239882280404009,0.9528549845816348,-0.11579321913282163
Biscuits,Liquid Milk,0.22489082969432314,0.03275109170305677,0.015283842794759825,0.06796116504854369,2.0750809061488673,0.007918422608264525,1.0377774745269286,0.6684104627766599
Biscuits,Flour,0.22489082969432314,0.16448326055312956,0.040756914119359534,0.18122977346278318,1.1018128705215224,0.003766137182738695,1.020453250944992,0.11921529175050297
Biscuits,Rice,0.22489082969432314,0.29985443959243085,0.0611353711790393,0.27184466019417475,0.9065887454048449,-0.006299142528428774,0.9615332362930615,-0.11733364906464598
Eggs,Snack,0.2918486171761281,0.11499272197962154,0.03275109170305677,0.11221945137157108,0.9758830771173332,-0.0008093751920147316,0.9968761755229546,-0.033721007216472164
